dataset,line_id_orig,timestamp,time_delta,node,component,level,content,event_id,event_template,risk_score,severity_label,severity_code
HDFS,2181,10-11-2008 13:10,316,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.122.38:50010:Got exception while serving blk_7489155602821840025 to /10.251.26.8:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,101,09-11-2008 22:44,106,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.73.188:50010:Got exception while serving blk_7517964792804498202 to /10.250.6.191:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2165,10-11-2008 03:09,377,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.31.5:50010:Got exception while serving blk_-1367876730256254709 to /10.251.67.225:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,1931,11-11-2008 09:39,50,UNKNOWN,dfs.DataNode$PacketResponder,INFO,PacketResponder 2 for block blk_412956398445037066 terminating,E10,PacketResponder <*> for block blk_<*> terminating,0.05,Normal,0
BGL,1307,26-08-2005 19:22,3,R66-M1-ND-C:J15-U01,KERNEL,INFO,iar 003a929c dear 01291228,E70,iar <*> dear <*>,0.1,Normal,0
HDFS,334,10-11-2008 08:17,58,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.215.70:50010:Got exception while serving blk_-20269367189114433 to /10.251.30.179:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,417,25-06-2005 18:46,12,R33-M1-N2-C:J10-U01,KERNEL,INFO,generating core.22421,E67,generating core.<*>,0.1,Normal,0
HDFS,2067,10-11-2008 08:15,100,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.31.5:50010:Got exception while serving blk_6332892729727950039 to /10.251.123.1:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,593,04-07-2005 14:31,2,R34-M0-N5-C:J04-U01,KERNEL,INFO,generating core.1219,E67,generating core.<*>,0.1,Normal,0
HDFS,310,10-11-2008 07:03,411,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.75.228:50010:Got exception while serving blk_-7680599654910200999 to /10.251.75.228:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2313,04-12-2005 20:05,5197,R46-M0-N8-I:J18-U11,KERNEL,FATAL,Lustre mount FAILED : bglio617 : block_id : location,E80,Lustre mount FAILED : bglio<*> : block_id : location,0.9,Risk,2
BGL,605,07-07-2005 21:42,39,R01-M1-N8-C:J06-U01,KERNEL,INFO,generating core.2950,E67,generating core.<*>,0.1,Normal,0
HDFS,821,10-11-2008 21:01,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_7048740572660501729 is added to invalidSet of 10.251.107.98:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,1564,11-11-2008 06:52,2,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_2154193600525549460 is added to invalidSet of 10.251.43.147:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
BGL,398,25-06-2005 16:02,4,R30-M1-NA-C:J14-U11,KERNEL,INFO,generating core.62516,E67,generating core.<*>,0.1,Normal,0
HDFS,1766,11-11-2008 08:10,53,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_1119272693889755844 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
HDFS,932,10-11-2008 21:28,20,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.5:50010 is added to blk_-989798817617753264 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
BGL,1133,24-07-2005 00:47,111,R11-M1-NF-C:J07-U01,KERNEL,INFO,generating core.10514,E67,generating core.<*>,0.1,Normal,0
BGL,2430,04-06-2005 07:24,4,R27-M1-N4-I:J18-U01,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33370,E33,ciod: failed to read message prefix on control stream (CioStream socket to <*>:<*>,0.9,Risk,2
HDFS,1841,11-11-2008 08:56,14,UNKNOWN,dfs.DataNode$DataXceiver,INFO,Receiving block blk_-5892603381347650390 src: /10.250.14.143:57484 dest: /10.250.14.143:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,0.05,Normal,0
HDFS,795,10-11-2008 17:59,68,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.107.50:50010:Got exception while serving blk_-4737948505610037427 to /10.251.75.79:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,1721,09-11-2005 23:39,53951,R62-M0-N1-C:J04-U11,KERNEL,INFO,iar 00106ba0 dear 0246de3c,E70,iar <*> dear <*>,0.1,Normal,0
BGL,2398,26-11-2005 22:41,31105,R33-M1-N4-I:J18-U11,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:47189, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed",0.9,Risk,2
HDFS,2021,10-11-2008 13:25,359,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.39.179:50010:Got exception while serving blk_1683075246463470765 to /10.250.14.38:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,1476,03-10-2005 23:26,6510,R63-M0-N4-I:J18-U01,KERNEL,INFO,ciod: generated 108 core files for program /home/spelce1/HPCC_IBM/Urgent/VNM/32K/vnm.rts,E34,ciod: generated <*> core files for program <*>,0.1,Normal,0
BGL,1796,27-11-2005 00:39,7090,R03-M1-NF-C:J07-U01,KERNEL,FATAL,r24=0x0ffea4c8 r25=0x00000003 r26=0x0000000f r27=0xffffd000,E106,r24=<*> r25=<*> r26=<*> r27=<*>,0.1,Normal,0
HDFS,2056,10-11-2008 08:17,63,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.215.70:50010:Got exception while serving blk_-20269367189114433 to /10.251.30.179:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2277,18-07-2005 22:53,18668,R20-M1-N8-C:J12-U01,KERNEL,FATAL,"rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015",E112,"rts: kernel terminated for reason <*>: bad message header: invalid cpu, type=<*>, cpu=<*>, index=<*>, total=<*>",0.9,Risk,2
HDFS,2123,10-11-2008 09:12,668,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.107.50:50010:Got exception while serving blk_4524198807982839635 to /10.251.122.79:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,1120,11-11-2008 00:41,801,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.214.175:50010:Got exception while serving blk_481857539063371482 to /10.251.105.189:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,793,10-11-2008 17:58,232,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.250.10.223:50010:Got exception while serving blk_8478683141242372735 to /10.251.70.5:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,586,04-07-2005 09:36,56,R25-M1-N1-C:J10-U01,KERNEL,INFO,generating core.7881,E67,generating core.<*>,0.1,Normal,0
HDFS,2011,10-11-2008 13:03,226,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.71.240:50010:Got exception while serving blk_-8082428389627750477 to /10.251.71.97:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2263,21-11-2005 22:47,3660,R16-M1-NC-I:J18-U11,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41060, Connection timed out",E31,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection timed out",0.9,Risk,2
HDFS,88,09-11-2008 22:00,178,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.250.14.196:50010:Got exception while serving blk_-305633040016166849 to /10.251.38.53:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,212,10-11-2008 01:23,66,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_-1094025072435547068 of size 67108864 from /10.251.66.3,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
HDFS,2057,10-11-2008 12:51,199,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.42.246:50010:Got exception while serving blk_-3056652732896088330 to /10.251.27.63:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2241,09-11-2005 01:25,16677,R62-M0-N2-C:J09-U11,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00589370 90990003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>",0.9,Risk,2
BGL,1682,04-11-2005 23:34,22,R63-M0-N4-C:J05-U11,KERNEL,INFO,iar 0010653c dear 0245a63c,E70,iar <*> dear <*>,0.1,Normal,0
HDFS,2173,09-11-2008 22:20,490,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.71.146:50010:Got exception while serving blk_-2032740670708110312 to /10.251.197.161:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2192,10-11-2008 23:19,6,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.126.227:50010:Got exception while serving blk_-4181768899028058192 to /10.251.26.177:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,691,10-11-2008 13:18,333,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.26.177:50010:Got exception while serving blk_3848747149919646864 to /10.251.125.174:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,942,14-07-2005 04:06,27,R21-M0-N5-C:J13-U11,KERNEL,INFO,generating core.9337,E67,generating core.<*>,0.1,Normal,0
BGL,1192,27-07-2005 02:32,26,R14-M0-N9-C:J04-U11,KERNEL,INFO,generating core.63787,E67,generating core.<*>,0.1,Normal,0
HDFS,1279,11-11-2008 03:47,16,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_752365829198406123 of size 67108864 from /10.250.6.214,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
BGL,401,25-06-2005 16:04,40,R21-M1-N7-C:J10-U01,KERNEL,INFO,generating core.9369,E67,generating core.<*>,0.1,Normal,0
BGL,1974,13-12-2005 17:52,138806,R74-M1-N8-I:J18-U11,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:55929, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed",0.9,Risk,2
BGL,1454,21-09-2005 01:22,65,R16-M1-N4-I:J18-U11,APP,FATAL,ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.08) failed: No such file or directory,E37,ciod: LOGIN chdir(<*>) failed: No such file or directory,0.1,Normal,0
HDFS,2044,10-11-2008 13:39,78,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.126.255:50010:Got exception while serving blk_1910039736720341651 to /10.251.31.85:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,1162,25-07-2005 23:30,77338,R01-M1-NB-C:J15-U01,KERNEL,INFO,generating core.2704,E67,generating core.<*>,0.1,Normal,0
HDFS,686,10-11-2008 13:03,235,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.71.240:50010:Got exception while serving blk_-8082428389627750477 to /10.251.71.97:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,346,16-06-2005 21:55,42826,R32-M1-N8-I:J18-U01,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:51706,E33,ciod: failed to read message prefix on control stream (CioStream socket to <*>:<*>,0.9,Risk,2
HDFS,1615,11-11-2008 07:02,97,UNKNOWN,dfs.DataBlockScanner,INFO,Verification succeeded for blk_-8050165297538775793,E14,Verification succeeded for blk_<*>,0.05,Normal,0
BGL,2261,12-09-2005 15:31,11150,R41-M1-N4-I:J18-U11,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41304: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed,0.9,Risk,2
HDFS,81,09-11-2008 21:45,5,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.123.132:50010:Got exception while serving blk_3763728533434719668 to /10.251.38.214:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,743,10-07-2005 00:54,127,R06-M1-N8-C:J14-U01,KERNEL,INFO,generating core.1988,E67,generating core.<*>,0.1,Normal,0
BGL,2363,02-09-2005 19:40,19407,R02-M1-N8-I:J18-U01,KERNEL,FATAL,Lustre mount FAILED : bglio46 : point /p/gb1,E81,Lustre mount FAILED : bglio<*> : point <*>,0.9,Risk,2
BGL,1943,04-12-2005 17:00,5677,R23-M0-NC-C:J05-U01,KERNEL,INFO,"159 ddr error(s) detected and corrected on rank 0, symbol 29 over 2486 seconds",E1,"<*> ddr error(s) detected and corrected on rank <*>, symbol <*> over <*> seconds",0.1,Normal,0
BGL,2242,21-11-2005 21:42,30,R65-M1-NC-I:J18-U11,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:53387, Connection reset by peer",E30,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer",0.9,Risk,2
HDFS,2053,10-11-2008 09:40,117,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.125.193:50010:Got exception while serving blk_3790492230047189408 to /10.251.199.159:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2117,09-11-2008 21:51,148,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.199.19:50010:Got exception while serving blk_8466246428293623262 to /10.251.106.37:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,1430,11-11-2008 04:58,13,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_-337972286882621518 of size 67108864 from /10.250.10.144,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
BGL,1191,27-07-2005 02:31,29,R03-M1-N2-C:J11-U01,KERNEL,INFO,generating core.22469,E67,generating core.<*>,0.1,Normal,0
HDFS,573,10-11-2008 11:24,84,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-5012639079435860269 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
HDFS,2137,10-11-2008 13:36,228,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.123.132:50010:Got exception while serving blk_4048438071314937575 to /10.251.194.213:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,466,30-06-2005 00:41,56,R23-M1-NC-C:J05-U11,KERNEL,INFO,generating core.32693,E67,generating core.<*>,0.1,Normal,0
HDFS,919,10-11-2008 21:21,28,UNKNOWN,dfs.DataNode$PacketResponder,INFO,PacketResponder 0 for block blk_2957756905007569214 terminating,E10,PacketResponder <*> for block blk_<*> terminating,0.05,Normal,0
HDFS,1111,10-11-2008 23:19,7,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.126.227:50010:Got exception while serving blk_-4181768899028058192 to /10.251.26.177:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2333,16-06-2005 21:55,45329,R32-M1-N8-I:J18-U01,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:51706,E33,ciod: failed to read message prefix on control stream (CioStream socket to <*>:<*>,0.9,Risk,2
HDFS,1580,11-11-2008 06:52,4,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-9169228974826183399 file /mnt/hadoop/dfs/data/current/subdir5/blk_-9169228974826183399,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,1809,11-11-2008 08:38,44,UNKNOWN,dfs.DataNode$PacketResponder,INFO,PacketResponder 2 for block blk_4786794545180705888 terminating,E10,PacketResponder <*> for block blk_<*> terminating,0.05,Normal,0
BGL,360,20-06-2005 18:14,56,R13-M1-N8-C:J05-U11,KERNEL,INFO,generating core.7615,E67,generating core.<*>,0.1,Normal,0
HDFS,78,09-11-2008 21:40,34,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.30.85:50010:Got exception while serving blk_-2918118818249673980 to /10.251.90.64:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,546,10-11-2008 11:09,9,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_8751697793900992450 of size 67108864 from /10.251.71.16,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
HDFS,2070,09-11-2008 22:23,178,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.74.79:50010:Got exception while serving blk_2244903517044280975 to /10.251.74.134:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,1371,11-11-2008 04:43,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_2468407162668753567 is added to invalidSet of 10.251.106.37:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
BGL,2423,15-11-2005 02:25,1,R46-M1-N1-C:J02-U01,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>",0.9,Risk,2
HDFS,44,09-11-2008 21:09,14,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_8829027411458566099 of size 67108864 from /10.251.38.214,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
BGL,1337,28-08-2005 09:15,113,R76-M1-ND-C:J11-U11,KERNEL,INFO,iar 0014a150 dear 0072b9f8,E70,iar <*> dear <*>,0.1,Normal,0
BGL,892,14-07-2005 03:15,42,R33-M1-ND-C:J05-U11,KERNEL,INFO,generating core.9651,E67,generating core.<*>,0.1,Normal,0
BGL,1519,28-10-2005 06:01,223570,R55-M0-N9-C:J06-U11,KERNEL,INFO,16 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,E13,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected,0.1,Normal,0
BGL,2424,15-09-2005 15:28,147815,R72-M1-N0-I:J18-U01,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:37916: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed,0.9,Risk,2
HDFS,2208,10-11-2008 08:17,61,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.215.70:50010:Got exception while serving blk_-20269367189114433 to /10.251.30.179:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,1027,18-07-2005 17:23,27,R27-M0-N0-C:J12-U11,KERNEL,INFO,generating core.27997,E67,generating core.<*>,0.1,Normal,0
BGL,1399,11-09-2005 10:22,12985,R43-M0-N8-I:J18-U11,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:45713: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed,0.9,Risk,2
BGL,1694,07-11-2005 12:32,19444,R50-M0-N4-I:J18-U01,APP,FATAL,"ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied",E26,"ciod: Error loading /<*>: invalid or missing program image, Permission denied",0.1,Normal,0
BGL,1779,21-11-2005 21:40,9174,R13-M1-N4-I:J18-U11,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52839, Connection reset by peer",E30,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer",0.9,Risk,2
HDFS,2095,10-11-2008 08:16,0,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.250.17.225:50010:Got exception while serving blk_-5935642747315643391 to /10.251.199.150:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,1498,15-10-2005 05:09,79512,R57-M1-NE-C:J12-U01,KERNEL,INFO,"CE sym 23, at 0x1793c560, mask 0x01",E18,"CE sym <*>, at <*>, mask <*>",0.1,Normal,0
HDFS,2098,10-11-2008 08:30,45,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.215.16:50010:Got exception while serving blk_-4590972095204776122 to /10.251.30.6:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2341,01-09-2005 05:29,65426,R42-M1-NC-I:J18-U11,KERNEL,FATAL,Lustre mount FAILED : bglio559 : point /p/gb1,E81,Lustre mount FAILED : bglio<*> : point <*>,0.9,Risk,2
HDFS,1943,11-11-2008 09:48,7,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_1190791818440776717 of size 67108864 from /10.251.43.147,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
HDFS,2088,09-11-2008 22:04,209,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.107.227:50010:Got exception while serving blk_-6290631608800952376 to /10.251.109.209:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,147,09-11-2008 23:59,50,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_-71429470616906355 of size 67108864 from /10.250.19.16,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
HDFS,2029,10-11-2008 13:56,7,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.214.130:50010:Got exception while serving blk_424461424221613461 to /10.251.71.193:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2339,15-08-2005 02:02,83168,R21-M0-N8-I:J18-U11,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:42213: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed,0.9,Risk,2
HDFS,2163,10-11-2008 12:59,419,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.250.13.188:50010:Got exception while serving blk_73389299186801686 to /10.251.123.33:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
